source,provenance,bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,owner,doc_id,source_url,natural_key_hash
senate,openset,D000622,Tammy Duckworth,senate,Democrat,,"['SSAS14', 'SSAS15', 'SSAS17', 'SSCM33', 'SSCM34', 'SSCM38', 'SSFR01', 'SSFR14', 'SSFR15', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Foreign Relations', ""Senate Committee on Veterans' Affairs""]",True,2017-06-20,2017-07-20,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MCD"" TARGET=""_BLANK"">MCD</A>",McDonald's Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,42a26e191cf6f9f5739d12a8dbda0d554539decaa741b481ff5197d4292dc098
senate,openset,D000622,Tammy Duckworth,senate,Democrat,,"['SSAS14', 'SSAS15', 'SSAS17', 'SSCM33', 'SSCM34', 'SSCM38', 'SSFR01', 'SSFR14', 'SSFR15', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Foreign Relations', ""Senate Committee on Veterans' Affairs""]",True,2017-06-16,2017-07-20,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=NEE"" TARGET=""_BLANK"">NEE</A>","NEE-NextEra Energy, Inc.",Stock,Sale (Full),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,8b8cc5d5962be32540f07a27d0ade515aca41b122a75a7ed993d0ddda29e41e9
senate,openset,D000622,Tammy Duckworth,senate,Democrat,,"['SSAS14', 'SSAS15', 'SSAS17', 'SSCM33', 'SSCM34', 'SSCM38', 'SSFR01', 'SSFR14', 'SSFR15', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Foreign Relations', ""Senate Committee on Veterans' Affairs""]",True,2017-06-05,2017-07-20,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CAT"" TARGET=""_BLANK"">CAT</A>",Caterpillar Inc.,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,824392be26f9e4878ad3e3e3f05a0eb4373eab80e99c27d7e17dacbdabce6af1
senate,openset,K000383,"Angus S King, Jr.",senate,Independent,,"['SSAS13', 'SSAS14', 'SSAS16', 'SSEG01', 'SSEG03', 'SSEG04', 'Senate Committee on Armed Services', 'Senate Committee on Energy and Natural Resources', ""Senate Committee on Veterans' Affairs"", 'Senate Select Committee on Intelligence']",True,2017-06-15,2017-07-20,,"SUB-ASSET: ELMET TECHNOLOGIES <div class=""text-muted""> <em>Company:</em> ELMET TECHNOLOGIES &nbsp;(LEWISTON, ME) </div> <div class=""text-muted""><em>Description:</em>&nbsp;SPECIALIZED METALS MANUFACTURING</div>",Non-Public Stock,Sale (Full),"$15,001 - $50,000",32500.5,Self,,https://efdsearch.senate.gov/search/view/ptr/a7674ea9-d5dd-4d57-85a8-c2f943222216/,682a0d75acee34070170835733cfccd94158c578c81e8937d580eb9ce4ff64f6
senate,openset,K000383,"Angus S King, Jr.",senate,Independent,,"['SSAS13', 'SSAS14', 'SSAS16', 'SSEG01', 'SSEG03', 'SSEG04', 'Senate Committee on Armed Services', 'Senate Committee on Energy and Natural Resources', ""Senate Committee on Veterans' Affairs"", 'Senate Select Committee on Intelligence']",True,2017-06-15,2017-07-20,,"SUB-ASSET: SYNERGISTIC SOFTWARE SOLUTIONS LLC <div class=""text-muted""> <em>Company:</em> SYNERGISTIC SOFTWARE SOLUTIONS LLC &nbsp;(EDINA, MN) </div> <div class=""text-muted""><em>Description:</em>&nbsp;MANUFACTURING SOFTWARE DEVELOPER</div>",Non-Public Stock,Sale (Full),"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/a7674ea9-d5dd-4d57-85a8-c2f943222216/,14ec918d48f69f3ff3f32764561418bcdf5cec1e6ce19957b2997e8aebd18a9b
senate,openset,K000383,"Angus S King, Jr.",senate,Independent,,"['SSAS13', 'SSAS14', 'SSAS16', 'SSEG01', 'SSEG03', 'SSEG04', 'Senate Committee on Armed Services', 'Senate Committee on Energy and Natural Resources', ""Senate Committee on Veterans' Affairs"", 'Senate Select Committee on Intelligence']",True,2017-06-15,2017-07-20,,"ANANIA &amp; ASSOCIATES INVESTMENT CO CLASS B MEMBERSHIP SHARES <div class=""text-muted""> <em>Company:</em> ANANIA &amp; ASSOCIATES INVESTMENT CO LLC &nbsp;(PORTLAND, ME) </div> <div class=""text-muted""><em>Description:</em>&nbsp;VENTURE CAPITAL CORPORATION</div>",Non-Public Stock,Sale (Full),"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/a7674ea9-d5dd-4d57-85a8-c2f943222216/,d18972ca45c8306fd65b884b50f342d9667b68798e3dffb8ade3a338c8e7ebbd
senate,openset,P000595,Gary C Peters,senate,Democrat,,"['SSAP01', 'SSAP14', 'SSAP16', 'SSAP19', 'SSAP22', 'SSAS14', 'SSAS20', 'SSAS21', 'SSCM34', 'SSCM36', 'SSCM37', 'SSCM38', 'SSGA01', 'SSGA20', 'SSGA22', 'Senate Committee on Appropriations', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Homeland Security and Governmental Affairs']",True,2017-06-27,2017-07-13,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=VSM"" TARGET=""_BLANK"">VSM</A>","Versum Materials, Inc.",Stock,Sale (Full),"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/4e10ef83-13cb-488a-b24e-bd5a77f7d4d0/,9cb21aef18a377a1218b450fb8675fa07b44797b5d85691cf658f6973368caf6
senate,openset,P000595,Gary C Peters,senate,Democrat,,"['SSAP01', 'SSAP14', 'SSAP16', 'SSAP19', 'SSAP22', 'SSAS14', 'SSAS20', 'SSAS21', 'SSCM34', 'SSCM36', 'SSCM37', 'SSCM38', 'SSGA01', 'SSGA20', 'SSGA22', 'Senate Committee on Appropriations', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Homeland Security and Governmental Affairs']",True,2017-06-27,2017-07-13,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MCC"" TARGET=""_BLANK"">MCC</A>",Medley Capital Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/4e10ef83-13cb-488a-b24e-bd5a77f7d4d0/,5c769b2da740c58f78284729f56af7c7692f87d46011cef5f56b106e902e1584
senate,openset,P000595,Gary C Peters,senate,Democrat,,"['SSAP01', 'SSAP14', 'SSAP16', 'SSAP19', 'SSAP22', 'SSAS14', 'SSAS20', 'SSAS21', 'SSCM34', 'SSCM36', 'SSCM37', 'SSCM38', 'SSGA01', 'SSGA20', 'SSGA22', 'Senate Committee on Appropriations', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Homeland Security and Governmental Affairs']",True,2017-06-27,2017-07-13,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ARCC"" TARGET=""_BLANK"">ARCC</A>",Ares Capital Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/4e10ef83-13cb-488a-b24e-bd5a77f7d4d0/,c3def7eafafaf146e7dc1580e96c4ea2bb207ced8f2db17c39b3e7a80869302f
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2017-06-15,2017-07-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SNA"" TARGET=""_BLANK"">SNA</A>",Snap-on Incorporated,Stock,Sale (Full),"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/bc79b7d5-c51e-4a7e-b8ff-38671e538939/,ccdf0d9c0018b31352b86ab08b6157b228b65a65e4951f27487a4e08e390f144
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2017-06-15,2017-07-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CFR"" TARGET=""_BLANK"">CFR</A>","Cullen/Frost Bankers, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/bc79b7d5-c51e-4a7e-b8ff-38671e538939/,659b762e38cae71bd8269d5dc9b6181f599e8757a3d965d7bb703cf0a4e9357d
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-07-07,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,30c75df6679c507e15c36b174c27c29b25d537d7d16ef89860489b61efeaa65f
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-07-05,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,5ac6d1c8f5e9e79713e80de5fcf05888e67bf471c031a18e5336a8e4a8097937
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-07-05,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CZR"" TARGET=""_BLANK"">CZR</A>",Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,90c009ee945d908c09bd4efffcd32681cd4b6e8778ad1c7425e0d840d1594386
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-07-03,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MOS"" TARGET=""_BLANK"">MOS</A>",The Mosaic Company,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,8f1e9d63e1f54d8d980a323db6b1c5c75be5137914c5e79f5a77b2d2c80b2798
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-30,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CZR"" TARGET=""_BLANK"">CZR</A>",Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,9bd05fd055b591d9b54ac873808a66f96f9e3d056ec4302bb917d22f94aec119
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-29,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,460b778f91a785011b57c9f3357abf993022f33fac87be950c0c6db69a28df8a
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-29,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CZR"" TARGET=""_BLANK"">CZR</A>",Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,8b88fa7f4b3569d164c31cad7d1d177b9043cd617c744cf90bb1f9b3dd70e354
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-28,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,bc156cd5c983a30e57446a06ec417bfbc5d1db9b47e2eb6a54cebca3ec5ba333
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-26,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,0f0fedae77607e5a43848d82e7c73d8beb9e6449375ac5b1bfb88e3a0320178b
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-26,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=RF"" TARGET=""_BLANK"">RF</A>",Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,beaeaed60200c779c6bfd883c7f08eb7180c727afd6f8267d8612dba23b457ba
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-26,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CZR"" TARGET=""_BLANK"">CZR</A>",Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,1c2ce43db5c60d502e9439e5ace3fc1266bd040b5d3df369d761d0db39bd0001
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-23,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CZR"" TARGET=""_BLANK"">CZR</A>",Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,119918256dfbb28eb170472024ff19d72017084d94805e5e23be6fd07f742762
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-23,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,f9168fada419dbb38fcc4381a7509686c4cf2307a34753df872a3d7ab84b80e9
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-23,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LYV"" TARGET=""_BLANK"">LYV</A>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,aa79e85bf07b58624e22d2c3e86d39a949b4a9be13af8d0653d5686a446cb8c4
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-22,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=INFY"" TARGET=""_BLANK"">INFY</A>",Infosys Limited,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,45db2712ac08345208baa9a50aebceac152166c994e3273e1b53864cbec15c99
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-22,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,7752987491bbf38bdeb31c29172e500c5ea72b9f96ce84e611203c858d88fdcc
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-22,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=RF"" TARGET=""_BLANK"">RF</A>",Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,9af2d17a163194f5025d4ec3ce6588000381b250229a41115a35222ba1b4fe25
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-21,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LYV"" TARGET=""_BLANK"">LYV</A>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,aba67f20036954073ffa0866438d43c2c938c831b967f460dca32eb08e2582ba
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-21,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CZR"" TARGET=""_BLANK"">CZR</A>",Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,8f6dadc4daf69c6e52361a22b1fa9bb94ecaea9e5e5173bc67c0e0ce6ec7fb9e
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-20,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CTSH"" TARGET=""_BLANK"">CTSH</A>",Cognizant Technology Solutions Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,945dfde603c134ecb6bf70a57c73f7c143438944683661ccca2cff6fee3c3d55
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-20,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=INFY"" TARGET=""_BLANK"">INFY</A>",Infosys Limited,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,4eb9ddf09d3fb225549fae9bccc125582b82f0565d05d4907cac20cbfd0b1dc4
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-20,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PKI"" TARGET=""_BLANK"">PKI</A>","PerkinElmer, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,b7c8fb53ffdc682c79da57e93ae36b4869e642f1b98b51a427bd9a49c7df0398
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-20,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,4d7e6a5abc6d454d638a4330a42fdc7ddf64ab9a90eb364a094feae94e878935
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-19,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,fe3ba6b88ced43dbdc590f76afaf38f1488144d6e000e4ea366bd90659e0f3da
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-16,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=COST"" TARGET=""_BLANK"">COST</A>",Costco Wholesale Corporation,Stock,Purchase,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,8b0429885ccd5f0826a00a1b84d9f35d19d265aafcf7ed5df2d1c4e5c9ef0c60
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-16,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=EXR"" TARGET=""_BLANK"">EXR</A>",Extra Space Storage Inc.,Stock,Sale (Partial),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,4858a0a733e4c855e9d30a2d4c0301d550518a3e2f7a72ec3392ce8da8ee4b6b
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-16,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=WFM"" TARGET=""_BLANK"">WFM</A>","Whole Foods Market, Inc.",Stock,Sale (Full),"$50,001 - $100,000",75000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,0910f43aa53523d262998848f18cff0d91392fb858e9a53b9e8ab877a5c5612b
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-16,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=WFM"" TARGET=""_BLANK"">WFM</A>","Whole Foods Market, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,eb66a9224f78212bc0d164336ddfdf8a3d1c2300dccfac784e10c279018290cb
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-15,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,607beb4974d9b1d27b8ce1ebac401eefc19b8409b3e0ec7a7172a6e2cb05c172
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-15,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,d8fcc7a2ec5c5b7bc6de3ae3af73a2260cbbb03ff85e86fb541e89134df2b8e8
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-09,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AAPL"" TARGET=""_BLANK"">AAPL</A>",Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,4d7beb90032a9f65a526cc4241d7bb86cc43976c15a21d364f9adfd0fbea5f4f
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-09,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LYV"" TARGET=""_BLANK"">LYV</A>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,2dc306d1e4a2fb49098bb40999392f38f19ece4eb1afab2b80b6d6ec0a815efd
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-08,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LYV"" TARGET=""_BLANK"">LYV</A>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,9e968a8b4ce49af71c03c4313b93d7ad1d73c9eec29b7285d5201608d037863a
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-08,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=URBN"" TARGET=""_BLANK"">URBN</A>","Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,c9eb105fdab22c51a657b56580c3f99156c87b334dbd59a25f06b6b502922915
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2017-06-06,2017-07-10,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=RF"" TARGET=""_BLANK"">RF</A>",Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/863c68f8-0edf-4fb7-8e8d-1d1a33ba6f44/,4f275976c54195f12944703420e7836fcc34c9b89531e8a50b335cb207696dc1
