bioguide,date,ftype,n_photo,n_confirmees,n_apparues,n_disparues
M001165,2020-08-11,O,6,6.0,0.0,1.0
M001165,2021-08-12,O,6,5.0,1.0,1.0
M001165,2022-05-16,O,5,4.0,1.0,2.0
M001165,2023-05-15,O,5,5.0,0.0,0.0
M001165,2024-01-24,T,5,5.0,0.0,0.0
M001166,2015-05-06,O,5,,,
M001166,2016-05-08,O,5,0.0,5.0,5.0
M001166,2017-05-25,O,5,2.0,3.0,3.0
M001166,2018-05-15,O,5,1.0,4.0,4.0
M001166,2019-05-14,O,4,4.0,0.0,1.0
M001166,2020-08-12,O,4,4.0,0.0,0.0
M001166,2021-08-10,O,4,4.0,0.0,0.0
M001166,2022-05-13,O,3,3.0,0.0,1.0
M001166,2023-01-22,T,1,1.0,0.0,2.0
M001177,2015-05-12,O,5,,,
M001177,2016-05-14,O,5,5.0,0.0,0.0
M001177,2017-05-12,O,5,5.0,0.0,0.0
M001177,2018-05-10,O,3,2.0,1.0,3.0
M001177,2019-05-09,O,2,2.0,0.0,1.0
M001177,2020-08-12,O,2,2.0,0.0,0.0
M001177,2021-08-20,O,2,2.0,0.0,0.0
M001177,2022-04-28,O,2,2.0,0.0,0.0
M001177,2023-04-28,O,2,2.0,0.0,0.0
M001177,2024-05-14,O,2,2.0,0.0,0.0
M001177,2025-05-01,O,2,1.0,1.0,1.0
M001177,2026-05-14,O,2,1.0,1.0,1.0
M001179,2018-05-14,O,16,,,
M001179,2019-02-12,T,18,3.0,15.0,13.0
M001180,2015-05-13,O,109,,,
M001180,2016-05-13,O,117,87.0,30.0,30.0
M001180,2017-05-15,O,118,87.0,31.0,25.0
M001180,2018-05-11,O,120,48.0,72.0,69.0
M001180,2019-05-13,O,93,49.0,44.0,58.0
M001180,2020-07-23,O,73,40.0,33.0,57.0
M001180,2021-08-11,O,86,27.0,59.0,37.0
M001180,2022-05-12,O,70,45.0,25.0,32.0
M001180,2023-01-19,T,63,49.0,14.0,17.0
M001181,2015-05-13,O,24,,,
M001181,2016-05-16,O,21,0.0,21.0,24.0
M001181,2017-05-15,O,15,15.0,0.0,6.0
M001181,2018-05-09,T,15,1.0,14.0,14.0
M001182,2015-05-12,O,56,,,
M001182,2016-05-15,O,56,55.0,1.0,2.0
M001184,2015-05-15,O,4,,,
M001184,2016-05-16,O,4,2.0,2.0,2.0
M001184,2017-05-19,O,5,3.0,2.0,1.0
M001184,2018-05-15,O,4,1.0,3.0,5.0
M001184,2019-05-15,O,5,3.0,2.0,1.0
M001184,2020-05-13,O,5,5.0,0.0,0.0
M001184,2021-05-11,O,6,4.0,2.0,0.0
M001184,2022-05-16,O,6,5.0,1.0,1.0
M001184,2023-05-11,O,5,4.0,1.0,2.0
M001184,2024-05-09,O,5,5.0,0.0,0.0
M001184,2025-05-08,O,5,5.0,0.0,0.0
M001184,2026-05-15,O,5,5.0,0.0,0.0
M001185,2015-07-03,O,4,,,
M001185,2016-08-09,O,6,4.0,2.0,0.0
M001185,2017-08-13,O,7,5.0,2.0,1.0
M001185,2018-08-13,O,9,1.0,8.0,6.0
M001185,2019-08-13,O,7,6.0,1.0,3.0
M001185,2020-08-13,O,35,5.0,30.0,2.0
M001185,2021-08-13,O,11,8.0,3.0,27.0
M001185,2022-05-16,O,4,4.0,0.0,7.0
M001185,2023-05-31,T,4,4.0,0.0,0.0
M001186,2019-10-31,C,383,,,
M001186,2020-05-29,C,276,201.0,75.0,182.0
M001186,2021-08-13,H,360,60.0,300.0,75.0
M001186,2022-12-30,O,294,215.0,79.0,145.0
M001187,2015-06-23,O,20,,,
M001187,2016-07-08,O,21,13.0,8.0,6.0
M001187,2017-08-06,O,17,13.0,4.0,7.0
M001187,2018-07-18,O,13,5.0,8.0,12.0
M001187,2019-07-26,O,23,17.0,6.0,3.0
M001188,2015-05-15,O,37,,,
M001188,2016-05-16,O,51,36.0,15.0,9.0
M001188,2017-05-15,O,48,48.0,0.0,3.0
M001188,2018-08-13,O,50,32.0,18.0,16.0
M001188,2019-05-15,O,51,37.0,14.0,13.0
M001188,2020-08-11,O,53,44.0,9.0,7.0
M001188,2021-08-12,O,53,48.0,5.0,5.0
M001188,2022-05-14,O,51,34.0,17.0,19.0
M001188,2023-06-06,O,67,28.0,39.0,23.0
M001188,2024-06-19,O,69,56.0,13.0,11.0
M001188,2025-08-05,O,73,66.0,7.0,3.0
M001188,2026-06-22,O,82,70.0,12.0,3.0
M001189,2015-05-15,O,38,,,
M001189,2016-05-16,O,38,36.0,2.0,2.0
M001189,2017-08-08,O,40,30.0,10.0,8.0
M001189,2018-08-03,O,60,2.0,58.0,38.0
M001189,2019-04-09,T,60,58.0,2.0,2.0
M001190,2015-08-10,O,33,,,
M001190,2016-08-11,O,33,27.0,6.0,6.0
M001190,2017-08-10,O,35,26.0,9.0,8.0
M001190,2018-08-09,O,29,1.0,28.0,34.0
M001190,2019-08-12,O,26,11.0,15.0,18.0
M001190,2020-08-10,O,30,13.0,17.0,13.0
M001190,2021-08-02,O,20,7.0,13.0,23.0
M001190,2022-08-09,O,39,11.0,28.0,9.0
M001191,2015-06-03,O,11,,,
M001191,2016-05-16,O,11,10.0,1.0,1.0
M001191,2017-02-01,T,13,8.0,5.0,3.0
M001193,2015-05-15,H,899,,,
M001193,2016-05-14,O,554,180.0,374.0,709.0
M001193,2017-05-15,O,449,184.0,265.0,508.0
M001193,2018-05-14,O,383,137.0,246.0,409.0
M001193,2019-05-02,T,323,151.0,172.0,356.0
M001194,2015-05-13,O,53,,,
M001194,2016-05-12,O,47,0.0,47.0,53.0
M001194,2017-05-03,O,43,36.0,7.0,11.0
M001194,2018-05-14,O,45,6.0,39.0,37.0
M001194,2019-05-14,O,45,39.0,6.0,6.0
M001194,2020-08-10,O,42,36.0,6.0,9.0
M001194,2021-08-13,O,38,35.0,3.0,7.0
M001194,2022-05-16,O,27,9.0,18.0,29.0
M001194,2023-08-13,O,13,0.0,13.0,27.0
M001194,2024-08-20,O,14,11.0,3.0,2.0
M001194,2025-05-14,O,21,11.0,10.0,3.0
M001194,2026-05-14,O,12,7.0,5.0,14.0
M001195,2014-04-14,C,3,,,
M001195,2015-05-15,O,14,0.0,14.0,3.0
M001195,2016-05-16,O,13,0.0,13.0,14.0
M001195,2017-05-08,O,10,0.0,10.0,13.0
M001195,2018-05-10,O,10,1.0,9.0,9.0
M001195,2019-05-10,O,11,8.0,3.0,2.0
M001195,2020-06-09,O,3,0.0,3.0,11.0
M001195,2021-08-06,O,3,3.0,0.0,0.0
M001195,2022-05-16,O,10,1.0,9.0,2.0
M001195,2023-05-09,O,10,9.0,1.0,1.0
M001195,2024-08-12,O,10,8.0,2.0,2.0
M001195,2025-02-03,T,11,10.0,1.0,0.0
M001196,2014-08-13,C,13,,,
M001196,2015-07-26,H,13,11.0,2.0,2.0
M001196,2016-05-15,O,16,1.0,15.0,6.0
M001196,2017-05-14,O,21,1.0,20.0,15.0
M001196,2018-05-15,O,55,1.0,54.0,20.0
M001196,2019-06-26,O,69,18.0,51.0,37.0
M001196,2020-08-13,O,69,2.0,67.0,67.0
M001196,2021-08-12,O,70,45.0,25.0,25.0
M001196,2022-05-16,O,39,34.0,5.0,36.0
M001196,2023-05-07,O,29,23.0,6.0,18.0
M001196,2024-05-14,O,62,18.0,44.0,12.0
M001196,2025-05-14,O,59,48.0,11.0,14.0
M001196,2026-06-25,O,55,40.0,15.0,20.0
M001197,2014-05-14,C,32,,,
M001197,2015-07-12,H,33,30.0,3.0,2.0
M001197,2016-05-05,O,31,21.0,10.0,12.0
M001197,2017-06-11,O,32,22.0,10.0,9.0
M001197,2018-08-11,O,35,17.0,18.0,15.0
M001198,2015-05-13,C,96,,,
M001198,2016-05-06,C,90,44.0,46.0,52.0
M001198,2017-08-01,H,80,52.0,28.0,63.0
M001198,2018-08-10,O,90,10.0,80.0,91.0
M001198,2019-08-13,O,77,56.0,21.0,37.0
M001198,2020-08-13,O,76,48.0,28.0,41.0
M001199,2016-08-17,C,14,,,
M001199,2017-05-15,H,7,4.0,3.0,9.0
M001199,2018-06-08,O,19,0.0,19.0,7.0
M001199,2019-05-10,O,22,21.0,1.0,10.0
M001199,2020-08-13,O,22,22.0,0.0,7.0
M001199,2021-07-30,O,22,22.0,0.0,13.0
M001199,2022-08-13,O,14,3.0,11.0,19.0
M001199,2023-08-09,O,13,11.0,2.0,3.0
M001199,2024-07-25,O,4,3.0,1.0,12.0
M001199,2025-08-13,O,3,3.0,0.0,1.0
M001200,2016-05-13,C,12,,,
M001200,2017-08-10,H,12,11.0,1.0,1.0
M001200,2019-08-13,O,12,0.0,12.0,12.0
M001200,2020-08-13,O,10,10.0,0.0,2.0
M001200,2021-08-13,O,9,5.0,4.0,5.0
M001200,2022-05-15,O,14,12.0,2.0,3.0
M001201,2015-11-09,C,105,,,
M001201,2016-05-12,C,58,34.0,24.0,71.0
M001201,2017-05-08,H,62,30.0,32.0,27.0
M001201,2018-06-12,O,70,27.0,43.0,35.0
M001201,2019-07-02,O,68,41.0,27.0,26.0
M001201,2020-08-05,O,65,45.0,20.0,23.0
M001201,2021-01-19,T,73,41.0,32.0,24.0
M001202,2016-09-12,C,22,,,
M001202,2017-07-12,H,21,20.0,1.0,2.0
M001202,2018-05-04,O,27,2.0,25.0,16.0
M001202,2019-07-15,O,26,22.0,4.0,5.0
M001202,2020-08-13,O,9,8.0,1.0,18.0
M001202,2021-08-13,O,7,6.0,1.0,3.0
M001202,2022-08-13,O,7,4.0,3.0,3.0
M001202,2023-02-10,T,6,6.0,0.0,1.0
M001203,2017-11-24,C,40,,,
M001203,2018-05-15,C,41,33.0,8.0,7.0
M001203,2019-08-13,H,43,34.0,9.0,22.0
M001203,2020-08-13,O,51,33.0,18.0,30.0
M001203,2021-07-30,O,27,22.0,5.0,41.0
M001203,2022-08-13,O,14,8.0,6.0,19.0
M001203,2023-02-06,T,6,6.0,0.0,8.0
M001203,2025-12-06,C,35,5.0,30.0,1.0
M001204,2019-08-13,H,137,,,
M001204,2020-08-13,O,129,91.0,38.0,39.0
M001204,2021-08-13,O,136,111.0,25.0,18.0
M001204,2022-07-14,O,137,118.0,19.0,17.0
M001204,2023-08-13,O,144,105.0,39.0,30.0
M001204,2024-08-13,O,123,113.0,10.0,33.0
M001204,2025-08-13,O,90,77.0,13.0,40.0
M001205,2018-07-09,O,74,,,
M001205,2019-06-14,H,56,21.0,35.0,55.0
M001205,2020-08-12,O,60,31.0,29.0,33.0
M001205,2021-08-13,O,58,46.0,12.0,25.0
M001205,2022-08-12,O,53,31.0,22.0,25.0
M001205,2023-08-11,O,66,49.0,17.0,16.0
M001205,2024-08-13,O,72,59.0,13.0,4.0
M001205,2025-08-13,O,72,57.0,15.0,18.0
M001206,2018-05-14,C,25,,,
M001206,2019-05-15,H,24,17.0,7.0,7.0
M001206,2020-07-09,O,32,20.0,12.0,5.0
M001206,2021-08-06,O,26,15.0,11.0,3.0
M001206,2022-05-12,O,15,7.0,8.0,19.0
M001206,2023-05-24,O,15,15.0,0.0,0.0
M001206,2024-05-14,O,16,13.0,3.0,2.0
M001206,2025-07-25,O,16,14.0,2.0,2.0
M001207,2017-08-31,C,7,,,
M001207,2018-06-08,C,16,0.0,16.0,7.0
M001207,2019-08-13,H,14,3.0,11.0,13.0
M001207,2020-08-13,O,16,10.0,6.0,4.0
M001207,2021-05-01,T,17,13.0,4.0,3.0
M001208,2018-05-21,C,5,,,
M001208,2019-05-15,H,24,0.0,24.0,5.0
M001208,2020-08-13,O,26,9.0,17.0,15.0
M001208,2021-08-13,O,25,10.0,15.0,16.0
M001208,2022-08-12,O,24,24.0,0.0,1.0
M001208,2023-08-11,O,24,24.0,0.0,0.0
M001208,2024-08-13,O,24,24.0,0.0,0.0
M001208,2025-08-12,O,24,24.0,0.0,0.0
M001209,2018-01-16,C,54,,,
M001209,2018-05-16,C,54,5.0,49.0,49.0
M001209,2019-07-14,H,53,36.0,17.0,18.0
M001209,2020-08-10,O,53,43.0,10.0,10.0
M001209,2021-01-30,T,52,51.0,1.0,2.0
M001209,2026-03-14,C,117,2.0,115.0,50.0
M001209,2026-05-14,C,114,112.0,2.0,5.0
M001210,2019-03-07,C,7,,,
M001210,2020-08-13,O,47,0.0,47.0,7.0
M001210,2021-07-25,O,45,28.0,17.0,19.0
M001210,2022-01-02,C,3,0.0,3.0,45.0
M001210,2022-05-15,O,44,0.0,44.0,3.0
M001210,2023-06-03,O,46,12.0,34.0,32.0
M001210,2024-08-05,O,47,20.0,27.0,26.0
M001210,2025-08-13,O,47,35.0,12.0,12.0
M001210,2026-05-11,O,44,42.0,2.0,5.0
M001211,2014-07-26,C,37,,,
M001211,2020-01-21,C,4,0.0,4.0,37.0
M001211,2021-08-12,H,5,1.0,4.0,3.0
M001211,2022-08-12,O,5,1.0,4.0,4.0
M001211,2023-04-27,O,5,4.0,1.0,1.0
M001211,2024-08-12,O,5,1.0,4.0,4.0
M001211,2025-08-12,O,5,3.0,2.0,2.0
M001212,2017-08-14,C,8,,,
M001212,2018-05-10,C,6,1.0,5.0,7.0
M001212,2019-11-11,C,6,6.0,0.0,0.0
M001212,2021-04-18,C,6,6.0,0.0,0.0
M001212,2021-08-09,H,6,4.0,2.0,3.0
M001212,2022-05-13,O,8,0.0,8.0,6.0
M001212,2023-06-13,O,9,2.0,7.0,6.0
M001212,2024-05-01,O,10,7.0,3.0,4.0
M001212,2025-05-01,O,10,7.0,3.0,3.0
M001212,2026-04-29,O,8,7.0,1.0,3.0
M001213,2020-10-31,C,89,,,
M001213,2021-08-13,H,84,40.0,44.0,57.0
M001213,2022-08-13,O,67,27.0,40.0,60.0
M001213,2023-08-11,O,37,27.0,10.0,40.0
M001213,2024-08-12,O,13,5.0,8.0,30.0
M001213,2025-07-10,O,26,9.0,17.0,4.0
M001214,2020-01-03,C,3,,,
M001214,2021-05-17,O,5,0.0,5.0,3.0
M001214,2021-12-17,C,7,0.0,7.0,5.0
M001214,2022-05-04,O,6,6.0,0.0,1.0
M001214,2023-05-09,O,5,5.0,0.0,1.0
M001214,2024-05-13,O,4,4.0,0.0,1.0
M001214,2025-05-14,O,4,4.0,0.0,0.0
M001214,2026-06-14,O,5,4.0,1.0,0.0
M001215,2014-05-02,C,2,,,
M001215,2019-12-01,C,4,1.0,3.0,1.0
M001215,2021-10-23,C,49,0.0,49.0,4.0
M001215,2022-05-09,O,48,39.0,9.0,10.0
M001215,2023-05-21,O,48,48.0,0.0,0.0
M001215,2024-05-13,O,48,48.0,0.0,0.0
M001215,2025-05-11,O,48,48.0,0.0,0.0
M001215,2026-05-10,O,49,42.0,7.0,6.0
M001216,2021-05-07,C,6,,,
M001216,2023-01-09,C,6,4.0,2.0,2.0
M001216,2023-05-12,H,6,4.0,2.0,2.0
M001216,2024-08-13,O,5,4.0,1.0,2.0
M001216,2025-08-13,O,5,2.0,3.0,3.0
M001217,2022-07-22,C,152,,,
M001217,2023-08-13,H,189,117.0,72.0,45.0
M001217,2024-08-13,O,203,141.0,62.0,47.0
M001217,2025-08-13,O,202,154.0,48.0,58.0
M001218,2021-08-13,C,6,,,
M001218,2022-05-16,C,6,4.0,2.0,2.0
M001218,2023-08-11,H,18,2.0,16.0,27.0
M001218,2024-08-13,O,62,8.0,54.0,10.0
M001218,2025-08-13,O,61,60.0,1.0,2.0
M001219,2023-05-12,H,1,,,
M001219,2024-05-06,O,8,0.0,8.0,1.0
M001219,2025-05-15,O,5,0.0,5.0,8.0
M001219,2026-05-14,O,8,1.0,7.0,4.0
M001220,2022-01-26,C,122,,,
M001220,2022-06-01,C,123,92.0,31.0,30.0
M001220,2023-07-12,H,69,36.0,33.0,88.0
M001220,2024-05-14,O,67,46.0,21.0,23.0
M001220,2025-07-30,O,68,31.0,37.0,37.0
M001220,2026-05-14,O,53,38.0,15.0,30.0
M001221,2021-11-15,C,5,,,
M001221,2022-05-19,C,4,4.0,0.0,1.0
M001221,2023-08-10,H,13,1.0,12.0,3.0
M001221,2024-08-13,O,10,3.0,7.0,10.0
M001221,2025-01-31,T,10,10.0,0.0,0.0
M001222,2021-11-23,C,11,,,
M001222,2022-05-06,C,25,2.0,23.0,9.0
M001222,2023-05-12,H,67,17.0,50.0,10.0
M001222,2024-08-05,O,62,15.0,47.0,62.0
M001222,2025-08-08,O,51,31.0,20.0,42.0
M001223,2022-08-13,C,20,,,
M001223,2023-05-09,H,14,10.0,4.0,10.0
M001223,2024-04-30,O,20,11.0,9.0,3.0
M001223,2025-04-25,O,21,15.0,6.0,6.0
M001223,2026-05-15,O,25,17.0,8.0,4.0
M001224,2022-01-28,C,10,,,
M001224,2022-06-27,C,12,7.0,5.0,3.0
M001224,2023-08-12,H,37,1.0,36.0,11.0
M001224,2024-08-13,O,40,13.0,27.0,24.0
M001224,2025-08-13,O,41,26.0,15.0,14.0
M001225,2021-12-20,C,9,,,
M001225,2022-05-16,C,9,6.0,3.0,3.0
M001225,2023-05-15,H,9,9.0,0.0,0.0
M001225,2024-05-14,O,7,3.0,4.0,6.0
M001225,2025-05-14,O,6,5.0,1.0,2.0
M001225,2026-05-14,O,6,5.0,1.0,1.0
M001226,2022-05-08,C,77,,,
M001226,2023-06-13,H,91,10.0,81.0,67.0
M001226,2024-08-13,O,58,46.0,12.0,45.0
M001226,2025-07-14,O,63,52.0,11.0,6.0
M001227,2023-01-31,C,18,,,
M001227,2023-05-09,H,18,16.0,2.0,1.0
M001227,2024-08-13,O,20,14.0,6.0,4.0
M001227,2025-08-12,O,19,17.0,2.0,3.0
M001228,2023-07-10,C,1,,,
M001228,2024-07-29,H,5,0.0,5.0,1.0
M001228,2025-05-22,O,4,4.0,0.0,1.0
M001229,2024-12-12,C,5,,,
M001229,2025-05-27,O,7,4.0,3.0,1.0
M001229,2026-06-18,O,9,5.0,4.0,2.0
M001230,2017-10-12,C,5,,,
M001230,2018-05-14,C,7,0.0,7.0,5.0
M001230,2021-12-17,C,9,2.0,7.0,5.0
M001230,2022-05-09,C,7,6.0,1.0,3.0
M001230,2023-12-22,C,11,1.0,10.0,6.0
M001230,2024-05-15,C,11,11.0,0.0,0.0
M001230,2025-08-13,H,12,3.0,9.0,8.0
M001231,2023-11-10,C,6,,,
M001231,2024-05-14,C,6,5.0,1.0,1.0
M001231,2025-05-14,H,8,1.0,7.0,5.0
M001231,2026-05-13,O,7,6.0,1.0,2.0
M001233,2024-04-07,C,45,,,
M001233,2025-08-13,H,60,26.0,34.0,19.0
M001234,2024-08-13,C,239,,,
M001234,2025-07-20,H,245,158.0,87.0,86.0
M001235,2023-04-21,C,6,,,
M001235,2024-05-29,C,6,6.0,0.0,0.0
M001235,2025-08-13,H,6,5.0,1.0,1.0
M001236,2024-01-31,C,46,,,
M001236,2024-05-15,C,46,44.0,2.0,2.0
M001236,2025-07-26,H,47,32.0,15.0,35.0
M001236,2026-05-14,O,71,45.0,26.0,20.0
M001237,2024-07-05,C,34,,,
M001237,2025-08-06,H,32,31.0,1.0,3.0
M001238,2023-07-17,C,2,,,
M001238,2024-05-14,C,2,2.0,0.0,0.0
M001238,2025-05-14,H,1,0.0,1.0,2.0
M001238,2026-05-14,O,1,1.0,0.0,0.0
M001239,2019-12-04,C,29,,,
M001239,2020-06-30,C,33,20.0,13.0,9.0
M001239,2025-04-25,C,127,2.0,125.0,32.0
M001239,2025-05-13,H,88,87.0,1.0,40.0
M001240,2024-02-04,C,2,,,
M001240,2024-05-13,C,2,2.0,0.0,0.0
M001241,2017-05-15,C,28,,,
M001241,2023-08-29,C,37,0.0,37.0,28.0
M001241,2024-08-09,C,34,28.0,6.0,9.0
M001241,2025-08-13,H,50,4.0,46.0,29.0
M001245,2025-08-11,C,24,,,
M001245,2026-05-11,H,36,11.0,25.0,13.0
N000002,2015-05-15,O,7,,,
N000002,2016-05-12,O,4,1.0,3.0,6.0
N000002,2017-05-09,O,4,1.0,3.0,3.0
N000002,2018-05-15,O,5,1.0,4.0,3.0
N000002,2019-05-14,O,5,1.0,4.0,4.0
N000002,2020-09-04,O,3,2.0,1.0,3.0
N000002,2021-06-23,O,6,0.0,6.0,3.0
N000002,2022-04-26,O,4,0.0,4.0,6.0
N000002,2023-05-10,O,5,2.0,3.0,2.0
N000002,2024-06-04,O,6,1.0,5.0,4.0
N000002,2025-05-14,O,6,0.0,6.0,6.0
N000002,2026-05-14,O,6,1.0,5.0,5.0
N000015,2015-05-14,O,11,,,
N000015,2016-05-13,O,10,10.0,0.0,1.0
N000015,2017-05-12,O,9,7.0,2.0,3.0
N000015,2018-05-14,O,9,3.0,6.0,6.0
N000015,2019-05-14,O,10,5.0,5.0,4.0
N000015,2020-08-11,O,14,4.0,10.0,6.0
N000015,2021-08-11,O,12,11.0,1.0,3.0
N000015,2022-05-13,O,10,9.0,1.0,3.0
N000015,2023-05-15,O,9,7.0,2.0,3.0
N000015,2024-05-15,O,9,4.0,5.0,5.0
N000015,2025-05-15,O,6,6.0,0.0,3.0
N000015,2026-05-15,O,5,5.0,0.0,1.0
N000026,2020-01-31,C,13,,,
N000026,2020-06-12,C,13,13.0,0.0,0.0
N000026,2021-08-11,H,8,8.0,0.0,5.0
N000026,2022-06-14,O,8,5.0,3.0,3.0
N000026,2023-08-13,O,7,4.0,3.0,4.0
N000026,2024-08-13,O,7,7.0,0.0,0.0
N000026,2025-09-10,O,8,7.0,1.0,0.0
N000026,2026-02-20,C,5,0.0,5.0,8.0
N000127,2015-05-15,O,8,,,
N000127,2016-05-12,O,9,0.0,9.0,8.0
N000127,2017-06-07,O,9,1.0,8.0,8.0
N000127,2018-05-09,O,9,0.0,9.0,9.0
N000127,2019-01-28,T,9,3.0,6.0,6.0
N000147,2015-05-04,O,35,,,
N000147,2016-05-11,O,33,21.0,12.0,15.0
N000147,2017-05-09,O,38,19.0,19.0,16.0
N000147,2018-05-08,O,32,6.0,26.0,32.0
N000147,2019-05-07,O,32,19.0,13.0,14.0
N000147,2020-07-30,O,33,20.0,13.0,14.0
N000147,2021-05-11,O,36,19.0,17.0,14.0
N000147,2022-05-10,O,35,19.0,16.0,17.0
N000147,2023-05-04,O,34,31.0,3.0,4.0
N000147,2024-05-02,O,46,13.0,33.0,20.0
N000147,2025-05-07,O,40,32.0,8.0,13.0
N000147,2026-05-12,O,37,26.0,11.0,13.0
N000179,2015-05-14,O,6,,,
N000179,2016-04-28,O,9,2.0,7.0,4.0
N000179,2017-05-04,O,9,2.0,7.0,7.0
N000179,2018-05-10,O,7,3.0,4.0,6.0
N000179,2019-05-03,O,7,1.0,6.0,6.0
N000179,2020-05-13,O,8,1.0,7.0,6.0
N000179,2021-08-12,O,7,6.0,1.0,2.0
N000179,2022-05-16,O,5,2.0,3.0,5.0
N000179,2023-05-10,O,5,5.0,0.0,0.0
N000179,2024-05-14,O,5,5.0,0.0,0.0
N000179,2025-03-04,T,4,4.0,0.0,1.0
N000181,2015-05-14,O,3,,,
N000181,2016-04-28,O,4,3.0,1.0,0.0
N000181,2017-05-11,O,4,4.0,0.0,0.0
N000181,2018-05-14,O,4,1.0,3.0,3.0
N000181,2019-08-13,O,6,3.0,3.0,1.0
N000181,2020-08-13,O,6,6.0,0.0,0.0
N000181,2021-08-12,O,6,6.0,0.0,0.0
N000181,2022-01-30,T,7,6.0,1.0,0.0
N000182,2015-05-14,O,36,,,
N000182,2016-05-10,O,32,21.0,11.0,29.0
N000182,2017-02-17,T,34,29.0,5.0,9.0
N000184,2015-05-15,O,27,,,
N000184,2016-05-13,O,17,1.0,16.0,26.0
N000184,2017-05-19,O,20,1.0,19.0,16.0
N000184,2018-05-15,O,21,4.0,17.0,16.0
N000184,2019-02-08,T,17,0.0,17.0,21.0
N000185,2015-05-14,O,11,,,
N000185,2016-05-10,O,10,6.0,4.0,5.0
N000185,2017-01-12,T,12,6.0,6.0,4.0
N000188,2015-05-14,H,65,,,
N000188,2016-08-13,O,63,54.0,9.0,11.0
N000188,2017-08-08,O,61,59.0,2.0,4.0
N000188,2018-08-10,O,68,7.0,61.0,54.0
N000188,2019-06-14,O,68,68.0,0.0,0.0
N000188,2020-08-07,O,79,68.0,11.0,0.0
N000188,2021-08-12,O,83,73.0,10.0,6.0
N000188,2022-08-11,O,58,23.0,35.0,60.0
N000188,2023-08-08,O,59,58.0,1.0,0.0
N000188,2024-08-09,O,58,53.0,5.0,5.0
N000188,2025-08-13,O,54,53.0,1.0,5.0
N000189,2015-06-08,H,10,,,
N000189,2016-05-14,O,11,7.0,4.0,3.0
N000189,2017-07-25,O,11,7.0,4.0,4.0
N000189,2018-08-06,O,10,2.0,8.0,9.0
N000189,2019-08-13,O,42,5.0,37.0,5.0
N000189,2020-08-10,O,45,22.0,23.0,20.0
N000189,2021-08-06,O,44,28.0,16.0,16.0
N000189,2022-05-16,O,41,13.0,28.0,56.0
N000189,2023-06-14,O,73,35.0,38.0,23.0
N000189,2024-05-11,O,104,71.0,33.0,9.0
N000189,2025-05-14,O,123,61.0,62.0,19.0
N000189,2026-05-15,O,154,126.0,28.0,12.0
N000190,2017-04-02,C,46,,,
N000190,2018-08-13,O,144,11.0,133.0,35.0
N000190,2019-08-13,O,141,128.0,13.0,16.0
N000190,2020-08-13,O,148,125.0,23.0,16.0
N000190,2021-08-13,O,155,132.0,23.0,16.0
N000190,2022-08-13,O,144,123.0,21.0,32.0
N000190,2023-08-13,O,127,67.0,60.0,77.0
N000190,2024-08-13,O,159,94.0,65.0,33.0
N000190,2025-08-13,O,146,102.0,44.0,57.0
N000191,2017-10-09,C,2,,,
N000191,2018-05-14,C,2,1.0,1.0,1.0
N000191,2019-08-03,H,1,0.0,1.0,2.0
N000191,2020-08-10,O,2,0.0,2.0,1.0
N000191,2021-08-04,O,2,2.0,0.0,0.0
N000191,2022-08-01,O,1,1.0,0.0,1.0
N000191,2023-08-07,O,2,1.0,1.0,0.0
N000191,2024-08-07,O,2,2.0,0.0,0.0
N000191,2025-08-10,O,2,2.0,0.0,0.0
N000192,2019-08-13,C,80,,,
N000192,2020-05-10,C,79,76.0,3.0,4.0
N000192,2021-08-10,H,47,18.0,29.0,115.0
N000192,2022-08-04,O,75,37.0,38.0,19.0
N000192,2023-01-27,T,74,60.0,14.0,14.0
N000193,2021-08-09,C,7,,,
N000193,2022-05-17,C,8,2.0,6.0,5.0
N000193,2023-08-13,H,33,1.0,32.0,7.0
N000193,2024-08-13,O,33,13.0,20.0,20.0
N000193,2025-08-13,O,30,11.0,19.0,22.0
N000194,2021-08-30,C,78,,,
N000194,2022-05-13,C,76,66.0,10.0,12.0
N000194,2023-08-13,H,52,10.0,42.0,66.0
N000194,2024-08-14,O,52,45.0,7.0,7.0
N000194,2025-05-02,T,58,40.0,18.0,12.0
O000019,2019-10-18,C,20,,,
O000019,2020-05-15,C,20,19.0,1.0,1.0
O000019,2021-08-11,H,18,18.0,0.0,2.0
O000019,2022-05-14,O,15,10.0,5.0,8.0
O000019,2023-05-14,O,12,11.0,1.0,4.0
O000019,2024-05-08,O,14,9.0,5.0,3.0
O000019,2025-04-16,O,12,8.0,4.0,6.0
O000086,2019-12-27,C,2,,,
O000086,2021-08-09,C+H,1,1.0,0.0,1.0
O000086,2022-08-03,O,2,0.0,2.0,1.0
O000086,2023-06-23,O,2,2.0,0.0,0.0
O000086,2024-08-12,O,3,2.0,1.0,0.0
O000086,2025-08-11,O,2,0.0,2.0,3.0
O000168,2015-05-14,O,43,,,
O000168,2016-05-16,O,51,42.0,9.0,1.0
O000168,2017-05-16,O,47,44.0,3.0,7.0
O000168,2018-05-14,O,77,39.0,38.0,8.0
O000168,2019-08-12,C,152,1.0,151.0,76.0
O000168,2019-09-10,O,41,0.0,41.0,152.0
O000168,2020-05-15,C,112,0.0,112.0,41.0
O000168,2020-08-13,O,41,0.0,41.0,112.0
